SR. No,Ward No,Serial no.,Tree Name,Scientific Name,Latitude,Longitude,Girth (Inch),Height (Ft),Age (Years),Canopy (sq. mtr),Condition,Landmark,Concern Person,ownership,Remark
1755,9,W91709607041903-MZ1ci,Chiku Tree ,Manilkara zapota,19.29438403,76.49508197,38,22,5_10,17,Good,ward 9,Shubham Dhaigude,Private,Good
1756,9,W91709607048611-baw6S,Coconut Tree,Cocos nucifera,19.29556405,76.49461426,30,17,5_10,13,Good,ward 9,Shubham Dhaigude,Private,Good
1757,9,W91709607069076-lPbwo,Coconut Tree,Cocos nucifera,19.2931616,76.49635267,35,20,10_50,16,Good,ward 9,Shubham Dhaigude,Private,Good
1758,9,W91709607070025-lPbwo,Coconut Tree,Cocos nucifera,19.29319546,76.49636675,44,25,10_50,20,Good,ward 9,Shubham Dhaigude,Private,Good
1759,9,W91709607071414-lPbwo,Coconut Tree,Cocos nucifera,19.29322869,76.49636809,41,23,10_50,18,Good,ward 9,Shubham Dhaigude,Private,Good
1760,9,W91709607072254-lPbwo,Coconut Tree,Cocos nucifera,19.29327615,76.49638284,65,37,10_50,29,Good,ward 9,Shubham Dhaigude,Private,Good
1761,9,W91709607073957-lPbwo,Coconut Tree,Cocos nucifera,19.29313818,76.49652801,56,32,10_50,25,Good,ward 9,Shubham Dhaigude,Private,Good
1762,9,W91709607074650-lPbwo,Coconut Tree,Cocos nucifera,19.29309167,76.49651427,34,19,10_50,15,Good,ward 9,Shubham Dhaigude,Private,Good
1763,9,W91709607075962-lPbwo,Coconut Tree,Cocos nucifera,19.29308755,76.49646096,67,38,10_50,30,Good,ward 9,Shubham Dhaigude,Private,Good
1764,9,W91709607076483-lPbwo,Coconut Tree,Cocos nucifera,19.29309515,76.49641134,50,29,10_50,22,Good,ward 9,Shubham Dhaigude,Private,Good
1765,9,W91709607101379-MZ1ci,Neem Tree,Azadirachta indica,19.29436188,76.49510276,31,18,5_10,14,Good,ward 9,Shubham Dhaigude,Private,Good
1766,9,W91709607107235-lPbwo,Ashoka Tree,Saraca asoca,19.29344799,76.49634864,65,37,10_50,29,Good,ward 9,Shubham Dhaigude,Private,Good
1767,9,W91709607107848-lPbwo,Ashoka Tree,Saraca asoca,19.29337394,76.49637412,38,22,10_50,17,Good,ward 9,Shubham Dhaigude,Private,Good
1768,9,W91709607108524-lPbwo,Ashoka Tree,Saraca asoca,19.29340495,76.4963245,40,23,10_50,18,Good,ward 9,Shubham Dhaigude,Private,Good
1769,9,W91709607112567-MZ1ci,Neem Tree,Azadirachta indica,19.29427992,76.49505984,37,21,5_10,17,Good,ward 9,Shubham Dhaigude,Private,Good
1770,9,W91709607136417-MZ1ci,Nilgiri Tree,Eucalyptus globulus,19.29449479,76.49515305,36,21,5_10,16,Good,ward 9,Shubham Dhaigude,Private,Good
1771,9,W91709607142103-MZ1ci,Nilgiri Tree,Eucalyptus globulus,19.29407613,76.49515003,38,22,5_10,17,Good,ward 9,Shubham Dhaigude,Private,Good
1772,9,W91709607194136-MZ1ci,Pichkari Tree,Spathodea campanulata,19.29418467,76.49502967,30,17,5_10,13,Good,ward 9,Shubham Dhaigude,Private,Good
1773,9,W91709607197914-MZ1ci,Pichkari Tree,Spathodea campanulata,19.29396506,76.49495523,35,20,5_10,16,Good,ward 9,Shubham Dhaigude,Private,Good
1774,9,W91709607210246-MZ1ci,Pichkari Tree,Spathodea campanulata,19.2943103,76.49520602,40,23,5_10,18,Good,ward 9,Shubham Dhaigude,Private,Good
1775,9,W91709607228403-MZ1ci,Pichkari Tree,Spathodea campanulata,19.29429828,76.49523988,32,18,5_10,14,Good,ward 9,Shubham Dhaigude,Private,Good
1776,9,W91709607251783-MZ1ci,Pichkari Tree,Spathodea campanulata,19.29523938,76.49549671,38,22,5_10,17,Good,ward 9,Shubham Dhaigude,Private,Good
1777,9,W91709607252210-MZ1ci,Pichkari Tree,Spathodea campanulata,19.29519286,76.49545982,37,21,5_10,17,Good,ward 9,Shubham Dhaigude,Private,Good
1778,9,W91709607273292-lPbwo,Karanja Tree,Milletia Pinnata,19.29300654,76.496871,54,31,10_50,24,Good,ward 9,Shubham Dhaigude,Private,Good
1779,9,W91709607276689-MZ1ci,Gum Arabic Tree,Vachellia nilotica,19.29445333,76.49533443,38,22,5_10,17,Good,ward 9,Shubham Dhaigude,Government,Good
1780,9,W91709607277047-MZ1ci,Gum Arabic Tree,Vachellia nilotica,19.29437897,76.49532806,36,21,5_10,16,Good,ward 9,Shubham Dhaigude,Government,Good
1781,9,W91709607277857-lPbwo,Karanja Tree,Milletia Pinnata,19.29297015,76.49699707,69,39,10_50,31,Good,ward 9,Shubham Dhaigude,Private,Good
1782,9,W91709607281284-MZ1ci,Gum Arabic Tree,Vachellia nilotica,19.29435872,76.49544138,36,21,5_10,16,Good,ward 9,Shubham Dhaigude,Government,Good
1783,9,W91709607307165-lPbwo,Mango Tree,Mangifera indica,19.29304768,76.49692666,31,18,10_50,14,Good,ward 9,Shubham Dhaigude,Private,Good
1784,9,W91709607308025-lPbwo,Mango Tree,Mangifera indica,19.29305496,76.49687033,63,36,10_50,28,Good,ward 9,Shubham Dhaigude,Private,Good
1785,9,W91709607309212-lPbwo,Mango Tree,Mangifera indica,19.29294325,76.49709832,51,29,10_50,23,Good,ward 9,Shubham Dhaigude,Private,Good
1786,9,W91709607317477-MZ1ci,Gum Arabic Tree,Vachellia nilotica,19.29370083,76.49499815,40,23,5_10,18,Good,ward 9,Shubham Dhaigude,Government,Good
1787,9,W91709607322492-lPbwo,Palm Tree,Arecaceae,19.29298945,76.49712782,53,30,10_50,24,Good,ward 9,Shubham Dhaigude,Private,Good
1788,9,W91709607330186-MZ1ci,Mango Tree,Mangifera indica,19.29424163,76.495433,33,19,5_10,15,Good,ward 9,Shubham Dhaigude,Government,Good
1789,9,W91709607355254-MZ1ci,Lemon Tree,Citrus Limon,19.29450966,76.49552085,33,19,5_10,15,Good,ward 9,Shubham Dhaigude,Government,Good
1790,9,W91709607370236-MZ1ci,custard apple tree, Annona squamosa,19.29448814,76.49554532,37,21,5_10,17,Good,ward 9,Shubham Dhaigude,Government,Good
1791,9,W91709607381926-MZ1ci,Guava Tree,Psidium guajava,19.2944546,76.4955299,30,17,5_10,13,Good,ward 9,Shubham Dhaigude,Government,Good
1792,9,W91709607398726-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.29324008,76.49684586,49,28,10_50,22,Good,ward 9,Shubham Dhaigude,Private,Good
1793,9,W91709607399296-MZ1ci,Ashoka Tree,Saraca asoca,19.29454732,76.49538036,32,18,5_10,14,Good,ward 9,Shubham Dhaigude,Government,Good
1794,9,W91709607399686-MZ1ci,Ashoka Tree,Saraca asoca,19.29451947,76.49536829,37,21,5_10,17,Good,ward 9,Shubham Dhaigude,Government,Good
1795,9,W91709607401524-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.29299357,76.49669833,69,39,10_50,31,Good,ward 9,Shubham Dhaigude,Private,Good
1796,9,W91709607406721-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.29329166,76.49677545,48,27,10_50,22,Good,ward 9,Shubham Dhaigude,Private,Good
1797,9,W91709607428180-MZ1ci,Banyan Tree,Ficus benghalensis,19.29461345,76.49535757,34,19,5_10,15,Good,ward 9,Shubham Dhaigude,Government,Good
1798,9,W91709607433556-lPbwo,Chiku Tree ,Manilkara zapota,19.29308787,76.49687503,47,27,10_50,21,Good,ward 9,Shubham Dhaigude,Private,Good
1799,9,W91709607467615-MZ1ci,Neem Tree,Azadirachta indica,19.29461535,76.49479631,30,17,5_10,13,Good,ward 9,Shubham Dhaigude,Government,Good
1800,9,W91709607477113-MZ1ci,Indian-almond Tree,Terminalia catappa,19.29457485,76.49493545,40,23,5_10,18,Good,ward 9,Shubham Dhaigude,Government,Good
1801,9,W91709607552506-MZ1ci,Tamarind Tree,Tamarindus indica,19.29491091,76.4952771,33,19,5_10,15,Good,ward 9,Shubham Dhaigude,Government,Good
1802,9,W91709607572279-MZ1ci,Banyan Tree,Ficus benghalensis,19.29487927,76.49526235,31,18,5_10,14,Good,ward 9,Shubham Dhaigude,Government,Good
1803,9,W91709607601318-baw6S,Gulmohar Tree,Delonix regia,19.2958941,76.49454989,32,18,5_10,14,Good,ward 9,Shubham Dhaigude,Private,Good
1804,9,W91709607630237-MZ1ci,Coconut Tree,Cocos nucifera,19.29477674,76.49549134,34,19,5_10,15,Good,ward 9,Shubham Dhaigude,Private,Good
1805,9,W91709607630682-MZ1ci,Coconut Tree,Cocos nucifera,19.29493559,76.4955242,35,20,5_10,16,Good,ward 9,Shubham Dhaigude,Private,Good
1806,9,W91709607631013-baw6S,Coconut Tree,Cocos nucifera,19.29570455,76.49485096,36,21,5_10,16,Good,ward 9,Shubham Dhaigude,Private,Good
1807,9,W91709607631742-baw6S,Coconut Tree,Cocos nucifera,19.2957248,76.49476413,36,21,5_10,16,Good,ward 9,Shubham Dhaigude,Private,Good
1808,9,W91709607650749-MZ1ci,Neem Tree,Azadirachta indica,19.29502262,76.49540953,34,19,5_10,15,Good,ward 9,Shubham Dhaigude,Private,Good
1809,9,W91709607654312-baw6S,Neem Tree,Azadirachta indica,19.2957979,76.49508499,35,20,5_10,16,Good,ward 9,Shubham Dhaigude,Private,Good
1810,9,W91709607654581-MZ1ci,Neem Tree,Azadirachta indica,19.29491977,76.49535589,39,22,5_10,17,Good,ward 9,Shubham Dhaigude,Private,Good
1811,9,W91709607657726-baw6S,Neem Tree,Azadirachta indica,19.29642224,76.49486404,31,18,5_10,14,Good,ward 9,Shubham Dhaigude,Private,Good
1812,9,W91709607664580-MZ1ci,Neem Tree,Azadirachta indica,19.29501217,76.4955366,33,19,5_10,15,Good,ward 9,Shubham Dhaigude,Private,Good
1813,9,W91709607666472-baw6S,Neem Tree,Azadirachta indica,19.29621719,76.49465684,34,19,5_10,15,Good,ward 9,Shubham Dhaigude,Private,Good
1814,9,W91709607678883-baw6S,Neem Tree,Azadirachta indica,19.29670324,76.49584405,32,18,5_10,14,Good,ward 9,Shubham Dhaigude,Private,Good
1815,9,W91709607699234-baw6S,Gulmohar Tree,Delonix regia,19.29574632,76.49541792,35,20,5_10,16,Good,ward 9,Shubham Dhaigude,Private,Good
1816,9,W91709607719047-lPbwo,Chiku Tree ,Manilkara zapota,19.29281572,76.49737358,30,17,10_50,13,Good,ward 9,Shubham Dhaigude,Private,Good
1817,9,W91709607727485-baw6S,Nilgiri Tree,Eucalyptus globulus,19.29625263,76.49478156,33,19,5_10,15,Good,ward 9,Shubham Dhaigude,Private,Good
1818,9,W91709607790250-MZ1ci,Mango Tree,Mangifera indica,19.29453023,76.49577163,33,19,5_10,15,Good,ward 9,Shubham Dhaigude,Private,Good
1819,9,W91709607790704-MZ1ci,Mango Tree,Mangifera indica,19.29439701,76.49572134,31,18,5_10,14,Good,ward 9,Shubham Dhaigude,Private,Good
1820,9,W91709607792940-MZ1ci,Mango Tree,Mangifera indica,19.29431473,76.49597079,30,17,5_10,13,Good,ward 9,Shubham Dhaigude,Private,Good
1821,9,W91709607796454-MZ1ci,Mango Tree,Mangifera indica,19.29498433,76.49597012,37,21,5_10,17,Good,ward 9,Shubham Dhaigude,Private,Good
1822,9,W91709607796941-MZ1ci,Mango Tree,Mangifera indica,19.29482674,76.49595402,37,21,5_10,17,Good,ward 9,Shubham Dhaigude,Private,Good
1823,9,W91709607797569-MZ1ci,Mango Tree,Mangifera indica,19.294828,76.4958521,35,20,5_10,16,Good,ward 9,Shubham Dhaigude,Private,Good
1824,9,W91709607799612-MZ1ci,Mango Tree,Mangifera indica,19.29488781,76.49625845,36,21,5_10,16,Good,ward 9,Shubham Dhaigude,Private,Good
1825,9,W91709607800082-MZ1ci,Mango Tree,Mangifera indica,19.29474984,76.49621721,32,18,5_10,14,Good,ward 9,Shubham Dhaigude,Private,Good
1826,9,W91709607824745-MZ1ci,Indian-almond Tree,Terminalia catappa,19.29460649,76.49591949,40,23,5_10,18,Good,ward 9,Shubham Dhaigude,Private,Good
1827,9,W91709607830970-MZ1ci,Indian-almond Tree,Terminalia catappa,19.29441916,76.49609886,34,19,5_10,15,Good,ward 9,Shubham Dhaigude,Private,Good
1828,9,W91709607833152-MZ1ci,Indian-almond Tree,Terminalia catappa,19.29439289,76.49624839,37,21,5_10,17,Good,ward 9,Shubham Dhaigude,Private,Good
1829,9,W91709607835450-MZ1ci,Indian-almond Tree,Terminalia catappa,19.29446441,76.49639592,35,20,5_10,16,Good,ward 9,Shubham Dhaigude,Private,Good
1830,9,W91709607888101-MZ1ci,custard apple tree, Annona squamosa,19.29489192,76.49622258,30,17,5_10,13,Good,ward 9,Shubham Dhaigude,Private,Good
1831,9,W91709607888434-MZ1ci,custard apple tree, Annona squamosa,19.29482579,76.49626683,34,19,5_10,15,Good,ward 9,Shubham Dhaigude,Private,Good
1832,9,W91709607890921-MZ1ci,custard apple tree, Annona squamosa,19.29484319,76.49590172,36,21,5_10,16,Good,ward 9,Shubham Dhaigude,Private,Good
1833,9,W91709607894595-MZ1ci,custard apple tree, Annona squamosa,19.29423309,76.49597079,30,17,5_10,13,Good,ward 9,Shubham Dhaigude,Private,Good
1834,9,W91709607901908-MZ1ci,custard apple tree, Annona squamosa,19.29460554,76.49644487,37,21,5_10,17,Good,ward 9,Shubham Dhaigude,Private,Good
1835,9,W91709607906528-lPbwo,Tamarind Tree,Tamarindus indica,19.29280085,76.49761833,48,27,10_50,22,Good,ward 9,Shubham Dhaigude,Private,Good
1836,9,W91709607925842-lPbwo,Neem Tree,Azadirachta indica,19.29305211,76.49753585,54,31,10_50,24,Good,ward 9,Shubham Dhaigude,Private,Good
1837,9,W91709607926619-lPbwo,Neem Tree,Azadirachta indica,19.29307489,76.49749294,66,38,10_50,30,Good,ward 9,Shubham Dhaigude,Private,Good
1838,9,W91709607927404-lPbwo,Neem Tree,Azadirachta indica,19.29287458,76.49759855,69,39,10_50,31,Good,ward 9,Shubham Dhaigude,Private,Good
1839,9,W91709607971180-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.2926749,76.49773635,55,31,10_50,25,Good,ward 9,Shubham Dhaigude,Private,Good
1840,9,W91709607971684-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.29271699,76.49781447,31,18,10_50,14,Good,ward 9,Shubham Dhaigude,Private,Good
1841,9,W91709607972418-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.29279927,76.4977454,30,17,10_50,13,Good,ward 9,Shubham Dhaigude,Private,Good
1842,9,W91709607983301-MZ1ci,custard apple tree, Annona squamosa,19.29440618,76.49661016,37,21,5_10,17,Good,ward 9,Shubham Dhaigude,Private,Good
1843,9,W91709607996287-MZ1ci,Coconut Tree,Cocos nucifera,19.29435334,76.49688609,30,17,5_10,13,Good,ward 9,Shubham Dhaigude,Private,Good
1844,9,W91709607996725-MZ1ci,Coconut Tree,Cocos nucifera,19.29436979,76.49681333,39,22,5_10,17,Good,ward 9,Shubham Dhaigude,Private,Good
1845,9,W91709607997390-MZ1ci,Coconut Tree,Cocos nucifera,19.2943853,76.49677344,30,17,5_10,13,Good,ward 9,Shubham Dhaigude,Private,Good
1846,9,W91709608002535-lPbwo,Karanja Tree,Milletia Pinnata,19.29262459,76.49787348,38,22,10_50,17,Good,ward 9,Pravin More,Private,Good
1847,9,W91709608004823-lPbwo,Karanja Tree,Milletia Pinnata,19.29261636,76.4979516,32,18,10_50,14,Good,ward 9,Pravin More,Private,Good
1848,9,W91709608005616-lPbwo,Karanja Tree,Milletia Pinnata,19.2926575,76.49793282,49,28,10_50,22,Good,ward 9,Pravin More,Private,Good
1849,9,W91709608011201-MZ1ci,Coconut Tree,Cocos nucifera,19.29469415,76.49641201,39,22,5_10,17,Good,ward 9,Pravin More,Private,Good
1850,9,W91709608012198-MZ1ci,Coconut Tree,Cocos nucifera,19.29477231,76.4964328,36,21,5_10,16,Good,ward 9,Pravin More,Private,Good
1851,9,W91709608031344-MZ1ci,Mango Tree,Mangifera indica,19.29444542,76.49645057,33,19,5_10,15,Good,ward 9,Pravin More,Private,Good
1852,9,W91709608031521-lPbwo,Ashoka Tree,Saraca asoca,19.29271509,76.49787247,51,29,10_50,23,Good,ward 9,Pravin More,Private,Good
1853,9,W91709608033265-MZ1ci,Mango Tree,Mangifera indica,19.29438751,76.49672046,30,17,5_10,13,Good,ward 9,Pravin More,Private,Good
1854,9,W91709608034296-lPbwo,Ashoka Tree,Saraca asoca,19.29267079,76.49783559,39,22,10_50,17,Good,ward 9,Pravin More,Private,Good
1855,9,W91709608037270-MZ1ci,Mango Tree,Mangifera indica,19.29434922,76.49684619,39,22,5_10,17,Good,ward 9,Pravin More,Private,Good
1856,9,W91709608059124-MZ1ci,Chiku Tree ,Manilkara zapota,19.29440397,76.49664737,37,21,5_10,17,Good,ward 9,Pravin More,Private,Good
1857,9,W91709608081853-MZ1ci,Chiku Tree ,Manilkara zapota,19.29400366,76.49670336,40,23,5_10,18,Good,ward 9,Pravin More,Private,Good
1858,9,W91709608084474-MZ1ci,Chiku Tree ,Manilkara zapota,19.29396063,76.49679489,33,19,5_10,15,Good,ward 9,Pravin More,Private,Good
1859,9,W91709608087476-lPbwo,Guava Tree,Psidium guajava,19.2926787,76.4978775,49,28,10_50,22,Good,ward 9,Pravin More,Private,Good
1860,9,W91709608094391-MZ1ci,Mango Tree,Mangifera indica,19.29402139,76.49681333,35,20,5_10,16,Good,ward 9,Pravin More,Private,Good
1861,9,W91709608095614-MZ1ci,Mango Tree,Mangifera indica,19.2940986,76.49663966,35,20,5_10,16,Good,ward 9,Pravin More,Private,Good
1862,9,W91709608095970-MZ1ci,Mango Tree,Mangifera indica,19.29408499,76.49657294,39,22,5_10,17,Good,ward 9,Pravin More,Private,Good
1863,9,W91709608096298-MZ1ci,Mango Tree,Mangifera indica,19.29404164,76.49655752,34,19,5_10,15,Good,ward 9,Pravin More,Private,Good
1864,9,W91709608101896-lPbwo,Neem Tree,Azadirachta indica,19.29285117,76.49804883,42,24,10_50,19,Good,ward 9,Pravin More,Private,Good
1865,9,W91709608107766-MZ1ci,Mango Tree,Mangifera indica,19.29402993,76.4964452,30,17,5_10,13,Good,ward 9,Pravin More,Private,Good
1866,9,W91709608108880-MZ1ci,Mango Tree,Mangifera indica,19.29398658,76.49633322,35,20,5_10,16,Good,ward 9,Pravin More,Private,Good
1867,9,W91709608113179-MZ1ci,Mango Tree,Mangifera indica,19.29390462,76.49606835,37,21,5_10,17,Good,ward 9,Pravin More,Private,Good
1868,9,W91709608114773-baw6S,shevri Tree,Sesbania sesban,19.29548336,76.49577163,36,21,5_10,16,Good,ward 9,Pravin More,Private,Good
1869,9,W91709608114956-MZ1ci,Mango Tree,Mangifera indica,19.29393943,76.4958588,34,19,5_10,15,Good,ward 9,Pravin More,Private,Good
1870,9,W91709608116523-MZ1ci,Mango Tree,Mangifera indica,19.29382234,76.49580851,30,17,5_10,13,Good,ward 9,Pravin More,Private,Good
1871,9,W91709608118704-MZ1ci,Mango Tree,Mangifera indica,19.29386569,76.49565831,32,18,5_10,14,Good,ward 9,Pravin More,Private,Good
1872,9,W91709608119158-MZ1ci,Mango Tree,Mangifera indica,19.29383848,76.49542831,38,22,5_10,17,Good,ward 9,Pravin More,Private,Good
1873,9,W91709608135437-MZ1ci,custard apple tree, Annona squamosa,19.29407043,76.4969109,35,20,5_10,16,Good,ward 9,Pravin More,Private,Good
1874,9,W91709608139274-MZ1ci,custard apple tree, Annona squamosa,19.29389734,76.49677243,32,18,5_10,14,Good,ward 9,Pravin More,Private,Good
1875,9,W91709608142695-baw6S,Coconut Tree,Cocos nucifera,19.29558399,76.49580013,39,22,5_10,17,Good,ward 9,Pravin More,Private,Good
1876,9,W91709608142955-MZ1ci,custard apple tree, Annona squamosa,19.29398436,76.4966638,30,17,5_10,13,Good,ward 9,Pravin More,Private,Good
1877,9,W91709608160193-MZ1ci,Ashoka Tree,Saraca asoca,19.29418182,76.49696119,37,21,5_10,17,Good,ward 9,Pravin More,Private,Good
1878,9,W91709608160534-MZ1ci,Ashoka Tree,Saraca asoca,19.29415746,76.496928,33,19,5_10,15,Good,ward 9,Pravin More,Private,Good
1879,9,W91709608169263-MZ1ci,Ashoka Tree,Saraca asoca,19.2943084,76.4973253,37,21,5_10,17,Good,ward 9,Pravin More,Private,Good
1880,9,W91709608170573-lPbwo,Karanja Tree,Milletia Pinnata,19.29254738,76.49822082,43,25,10_50,19,Good,ward 9,Pravin More,Private,Good
1881,9,W91709608171728-lPbwo,Karanja Tree,Milletia Pinnata,19.29259358,76.49816517,55,31,10_50,25,Good,ward 9,Pravin More,Private,Good
1882,9,W91709608172264-lPbwo,Karanja Tree,Milletia Pinnata,19.29267459,76.49823792,31,18,10_50,14,Good,ward 9,Pravin More,Private,Good
1883,9,W91709608173098-lPbwo,Karanja Tree,Milletia Pinnata,19.29261098,76.49822854,42,24,10_50,19,Good,ward 9,Pravin More,Private,Good
1884,9,W91709608181233-lPbwo,Karanja Tree,Milletia Pinnata,19.2926556,76.49818696,51,29,10_50,23,Good,ward 9,Pravin More,Private,Good
1885,9,W91709608186095-MZ1ci,Coconut Tree,Cocos nucifera,19.29443087,76.49730116,31,18,5_10,14,Good,ward 9,Pravin More,Private,Good
1886,9,W91709608189629-MZ1ci,Coconut Tree,Cocos nucifera,19.29438213,76.4972388,31,18,5_10,14,Good,ward 9,Pravin More,Private,Good
1887,9,W91709608205019-MZ1ci,Mango Tree,Mangifera indica,19.29460048,76.49697594,34,19,5_10,15,Good,ward 9,Pravin More,Private,Good
1888,9,W91709608205619-MZ1ci,Mango Tree,Mangifera indica,19.2945296,76.49683446,40,23,5_10,18,Good,ward 9,Pravin More,Private,Good
1889,9,W91709608218784-MZ1ci,custard apple tree, Annona squamosa,19.29462833,76.49688475,39,22,5_10,17,Good,ward 9,Pravin More,Private,Good
1890,9,W91709608222492-MZ1ci,custard apple tree, Annona squamosa,19.29445207,76.49741884,35,20,5_10,16,Good,ward 9,Pravin More,Private,Good
1891,9,W91709608223720-lPbwo,Conocarpus ,sericeus Fors ex DC,19.29256984,76.49824396,42,24,10_50,19,Good,ward 9,Pravin More,Private,Good
1892,9,W91709608224984-lPbwo,Conocarpus ,sericeus Fors ex DC,19.29262206,76.49819568,59,34,10_50,26,Good,ward 9,Pravin More,Private,Good
1893,9,W91709608226003-MZ1ci,custard apple tree, Annona squamosa,19.29419195,76.49712514,36,21,5_10,16,Good,ward 9,Pravin More,Private,Good
1894,9,W91709608571015-baw6S,Gulmohar Tree,Delonix regia,19.29579822,76.495836,31,18,5_10,14,Good,ward 9,Pravin More,Private,Good
1895,9,W91709608613585-baw6S,Ashoka Tree,Saraca asoca,19.29584885,76.49588965,40,23,5_10,18,Good,ward 9,Pravin More,Private,Good
1896,9,W91709608614476-baw6S,Ashoka Tree,Saraca asoca,19.29582132,76.49589434,37,21,5_10,17,Good,ward 9,Pravin More,Private,Good
1897,9,W91709608615092-baw6S,Ashoka Tree,Saraca asoca,19.29582796,76.49589334,32,18,5_10,14,Good,ward 9,Pravin More,Private,Good
1898,9,W91709608615501-baw6S,Ashoka Tree,Saraca asoca,19.2958172,76.49589635,37,21,5_10,17,Good,ward 9,Pravin More,Private,Good
1899,9,W91709608615901-baw6S,Ashoka Tree,Saraca asoca,19.29581372,76.49589535,33,19,5_10,15,Good,ward 9,Pravin More,Private,Good
1900,9,W91709608616265-baw6S,Ashoka Tree,Saraca asoca,19.29580771,76.49589535,39,22,5_10,17,Good,ward 9,Pravin More,Private,Good
1901,9,W91709608663351-baw6S,Indian-almond Tree,Terminalia catappa,19.29604567,76.49593022,39,22,5_10,17,Good,ward 9,Pravin More,Private,Good
1902,9,W91709608730425-baw6S,Rain Tree,Samanea saman,19.29632383,76.49606835,35,20,5_10,16,Good,ward 9,Pravin More,Private,Good
1903,9,W91709608731220-baw6S,Rain Tree,Samanea saman,19.29640832,76.49610087,38,22,5_10,17,Good,ward 9,Pravin More,Private,Good
1904,9,W91709608732007-baw6S,Rain Tree,Samanea saman,19.29647509,76.49614211,35,20,5_10,16,Good,ward 9,Pravin More,Private,Good
1905,9,W91709608733546-baw6S,Rain Tree,Samanea saman,19.29654027,76.49614815,37,21,5_10,17,Good,ward 9,Pravin More,Private,Good
1906,9,W91709608734351-baw6S,Rain Tree,Samanea saman,19.29662096,76.49618603,40,23,5_10,18,Good,ward 9,Pravin More,Private,Good
1907,9,W91709608790537-MZ1ci,Neem Tree,Azadirachta indica,19.29376855,76.4953398,30,17,5_10,13,Good,ward 9,Pravin More,Private,Good
1908,9,W91709608791222-lPbwo,Coconut Tree,Cocos nucifera,19.29267807,76.49820473,57,33,10_50,26,Good,ward 9,Pravin More,Private,Good
